Ticker,Date,Close/Last,Volume,Open,High,Low
MSFT,05/31/2023,$328.39 ,45950550,$332.29 ,$335.94 ,$327.33 
MSFT,05/30/2023,$331.21 ,29503070,$335.23 ,$335.74 ,$330.52 
MSFT,05/26/2023,$332.89 ,36630630,$324.02 ,$333.40 ,$323.88 
MSFT,05/25/2023,$325.92 ,43301740,$323.24 ,$326.90 ,$320.00 
MSFT,05/24/2023,$313.85 ,23384890,$314.73 ,$316.50 ,$312.61 
MSFT,05/23/2023,$315.26 ,30797170,$320.03 ,$322.72 ,$315.25 
MSFT,05/22/2023,$321.18 ,24115660,$318.60 ,$322.59 ,$318.01 
MSFT,05/19/2023,$318.34 ,27546700,$316.74 ,$318.75 ,$316.37 
MSFT,05/18/2023,$318.52 ,27275990,$314.53 ,$319.04 ,$313.72 
MSFT,05/17/2023,$314.00 ,24315010,$312.29 ,$314.43 ,$310.74 
MSFT,05/16/2023,$311.74 ,26730350,$309.83 ,$313.71 ,$309.83 
MSFT,05/15/2023,$309.46 ,16336550,$309.10 ,$309.91 ,$307.59 
MSFT,05/12/2023,$308.97 ,19774700,$310.55 ,$310.65 ,$306.60 
MSFT,05/11/2023,$310.11 ,31680180,$310.10 ,$311.12 ,$306.26 
MSFT,05/10/2023,$312.31 ,30078040,$308.62 ,$313.00 ,$307.67 
MSFT,05/09/2023,$307.00 ,21340830,$308.00 ,$310.04 ,$306.31 
MSFT,05/08/2023,$308.65 ,21318610,$310.13 ,$310.20 ,$306.09 
MSFT,05/05/2023,$310.65 ,28197050,$305.72 ,$311.97 ,$304.27 
MSFT,05/04/2023,$305.41 ,22519910,$306.24 ,$307.76 ,$303.40 
MSFT,05/03/2023,$304.40 ,22360750,$306.62 ,$308.61 ,$304.09 
MSFT,05/02/2023,$305.41 ,26404430,$307.76 ,$309.18 ,$303.91 
MSFT,05/01/2023,$305.56 ,21294120,$306.97 ,$308.60 ,$305.15 
MSFT,04/28/2023,$307.26 ,36469610,$304.01 ,$308.93 ,$303.31 
MSFT,04/27/2023,$304.83 ,46462640,$295.97 ,$305.20 ,$295.25 
MSFT,04/26/2023,$295.37 ,64599180,$296.70 ,$299.57 ,$292.73 
MSFT,04/25/2023,$275.42 ,45772240,$279.51 ,$281.60 ,$275.37 
MSFT,04/24/2023,$281.77 ,26611010,$282.09 ,$284.95 ,$278.72 
MSFT,04/21/2023,$285.76 ,21676390,$285.01 ,$286.27 ,$283.06 
MSFT,04/20/2023,$286.11 ,23244360,$285.25 ,$289.03 ,$285.08 
MSFT,04/19/2023,$288.45 ,17150270,$285.99 ,$289.05 ,$284.54 
MSFT,04/18/2023,$288.37 ,20161850,$291.57 ,$291.76 ,$287.01 
MSFT,04/17/2023,$288.80 ,23836220,$289.93 ,$291.60 ,$286.16 
MSFT,04/14/2023,$286.14 ,20987920,$287.00 ,$288.48 ,$283.69 
MSFT,04/13/2023,$289.84 ,24222680,$283.59 ,$289.90 ,$283.17 
MSFT,04/12/2023,$283.49 ,27403430,$284.79 ,$287.01 ,$281.96 
MSFT,04/11/2023,$282.83 ,27276590,$285.75 ,$285.98 ,$281.64 
MSFT,04/10/2023,$289.39 ,23102990,$289.21 ,$289.60 ,$284.71 
MSFT,04/06/2023,$291.60 ,29770330,$283.21 ,$292.08 ,$282.03 
MSFT,04/05/2023,$284.34 ,22064770,$285.85 ,$287.15 ,$282.92 
MSFT,04/04/2023,$287.18 ,25824300,$287.23 ,$290.45 ,$285.67 
MSFT,04/03/2023,$287.23 ,24883340,$286.52 ,$288.27 ,$283.95 
MSFT,03/31/2023,$288.30 ,32765980,$283.73 ,$289.27 ,$283.00 
MSFT,03/30/2023,$284.05 ,25053410,$284.23 ,$284.46 ,$281.48 
MSFT,03/29/2023,$280.51 ,25087030,$278.96 ,$281.14 ,$278.41 
MSFT,03/28/2023,$275.23 ,21878650,$275.79 ,$276.14 ,$272.05 
MSFT,03/27/2023,$276.38 ,26840210,$280.50 ,$281.46 ,$275.52 
MSFT,03/24/2023,$280.57 ,28199960,$277.24 ,$280.63 ,$275.28 
MSFT,03/23/2023,$277.66 ,36610880,$277.94 ,$281.06 ,$275.20 
MSFT,03/22/2023,$272.29 ,34873330,$273.40 ,$281.04 ,$272.18 
MSFT,03/21/2023,$273.78 ,34558700,$274.88 ,$275.00 ,$269.52 
MSFT,03/20/2023,$272.23 ,43466650,$276.98 ,$277.48 ,$269.85 
MSFT,03/17/2023,$279.43 ,69527370,$278.26 ,$283.33 ,$276.32 
