Ticker,Date,Close/Last,Volume,Open,High,Low
NVDA,05/31/2023,$378.34 ,100258000,$394.88 ,$402.95 ,$378.22 
NVDA,05/30/2023,$401.11 ,92340110,$405.95 ,$419.38 ,$399.49 
NVDA,05/26/2023,$389.46 ,71439680,$378.90 ,$391.70 ,$375.50 
NVDA,05/25/2023,$379.80 ,154391100,$385.23 ,$394.80 ,$366.35 
NVDA,05/24/2023,$305.38 ,72141850,$302.10 ,$306.07 ,$298.06 
NVDA,05/23/2023,$306.88 ,35625330,$310.00 ,$312.88 ,$306.31 
NVDA,05/22/2023,$311.76 ,37199970,$309.01 ,$315.20 ,$306.80 
NVDA,05/19/2023,$312.64 ,47390770,$315.36 ,$315.80 ,$309.16 
NVDA,05/18/2023,$316.78 ,74872500,$304.10 ,$318.28 ,$303.20 
NVDA,05/17/2023,$301.78 ,43253540,$295.84 ,$301.99 ,$294.30 
NVDA,05/16/2023,$292.13 ,44940490,$288.41 ,$298.70 ,$288.32 
NVDA,05/15/2023,$289.53 ,29392590,$285.09 ,$289.69 ,$281.52 
NVDA,05/12/2023,$283.40 ,27422230,$285.29 ,$287.80 ,$280.46 
NVDA,05/11/2023,$285.78 ,32214900,$288.96 ,$289.50 ,$282.46 
NVDA,05/10/2023,$288.85 ,36935000,$290.05 ,$291.13 ,$284.61 
NVDA,05/09/2023,$285.71 ,31486950,$288.99 ,$289.73 ,$284.50 
NVDA,05/08/2023,$291.51 ,34497890,$285.22 ,$292.20 ,$283.50 
NVDA,05/05/2023,$286.80 ,36149410,$278.26 ,$287.55 ,$277.31 
NVDA,05/04/2023,$275.62 ,32185040,$276.51 ,$278.59 ,$272.40 
NVDA,05/03/2023,$278.02 ,38338740,$278.40 ,$283.67 ,$274.72 
NVDA,05/02/2023,$282.10 ,40272960,$286.80 ,$288.36 ,$280.83 
NVDA,05/01/2023,$289.10 ,57032850,$278.40 ,$290.58 ,$277.80 
NVDA,04/28/2023,$277.49 ,29221610,$272.25 ,$277.58 ,$270.71 
NVDA,04/27/2023,$272.26 ,37716120,$273.63 ,$274.95 ,$266.25 
NVDA,04/26/2023,$269.56 ,40633680,$270.02 ,$273.30 ,$267.05 
NVDA,04/25/2023,$262.41 ,37852720,$270.78 ,$272.47 ,$262.25 
NVDA,04/24/2023,$270.42 ,33928190,$270.13 ,$273.66 ,$266.71 
NVDA,04/21/2023,$271.19 ,34510280,$269.52 ,$271.83 ,$267.22 
NVDA,04/20/2023,$271.04 ,42771330,$276.71 ,$280.30 ,$270.00 
NVDA,04/19/2023,$279.31 ,35866040,$273.61 ,$280.00 ,$272.32 
NVDA,04/18/2023,$276.67 ,60481150,$275.34 ,$281.10 ,$273.57 
NVDA,04/17/2023,$270.02 ,32147130,$265.66 ,$270.06 ,$264.33 
NVDA,04/14/2023,$267.58 ,39566010,$265.04 ,$268.83 ,$262.20 
NVDA,04/13/2023,$264.63 ,35361530,$267.34 ,$268.87 ,$263.29 
NVDA,04/12/2023,$264.95 ,44625900,$273.70 ,$274.68 ,$264.48 
NVDA,04/11/2023,$271.69 ,31437820,$277.24 ,$277.90 ,$271.26 
NVDA,04/10/2023,$275.79 ,39527860,$268.23 ,$276.21 ,$266.69 
NVDA,04/06/2023,$270.37 ,39765430,$265.84 ,$270.80 ,$264.27 
NVDA,04/05/2023,$268.81 ,51501470,$268.29 ,$269.98 ,$263.95 
NVDA,04/04/2023,$274.53 ,36859150,$279.66 ,$280.00 ,$273.07 
NVDA,04/03/2023,$279.65 ,39871560,$275.09 ,$280.00 ,$273.36 
NVDA,03/31/2023,$277.77 ,43393280,$271.40 ,$278.34 ,$271.05 
NVDA,03/30/2023,$273.83 ,36451570,$272.29 ,$274.99 ,$271.02 
NVDA,03/29/2023,$269.84 ,39369390,$268.25 ,$270.78 ,$265.97 
NVDA,03/28/2023,$264.10 ,35610380,$264.47 ,$265.13 ,$258.50 
NVDA,03/27/2023,$265.31 ,36102570,$268.37 ,$270.00 ,$263.65 
NVDA,03/24/2023,$267.79 ,45541410,$270.31 ,$271.67 ,$263.55 
NVDA,03/23/2023,$271.91 ,56488880,$271.16 ,$274.99 ,$266.90 
NVDA,03/22/2023,$264.68 ,79729510,$264.25 ,$275.89 ,$262.37 
NVDA,03/21/2023,$261.99 ,54740780,$261.80 ,$263.92 ,$253.81 
NVDA,03/20/2023,$259.00 ,43274720,$256.15 ,$260.24 ,$251.30 
NVDA,03/17/2023,$257.25 ,84854660,$259.82 ,$263.99 ,$256.68 
NVDA,03/16/2023,$255.41 ,58494630,$240.27 ,$255.88 ,$238.94 
NVDA,03/15/2023,$242.28 ,52448570,$237.61 ,$242.86 ,$233.60 
NVDA,03/14/2023,$240.63 ,47491010,$234.96 ,$242.19 ,$234.60 
NVDA,03/13/2023,$229.66 ,42189030,$227.52 ,$232.98 ,$222.97 
NVDA,03/10/2023,$229.65 ,47486570,$234.09 ,$236.27 ,$227.26 
NVDA,03/09/2023,$234.36 ,50125700,$241.75 ,$244.54 ,$233.83 
NVDA,03/08/2023,$241.81 ,51357340,$234.87 ,$242.00 ,$234.24 
NVDA,03/07/2023,$232.88 ,51515390,$236.00 ,$241.25 ,$232.41 
NVDA,03/06/2023,$235.54 ,43742920,$238.91 ,$242.48 ,$234.87 
NVDA,03/03/2023,$238.90 ,41239330,$233.20 ,$239.00 ,$231.30 
NVDA,03/02/2023,$233.14 ,39007470,$224.88 ,$233.80 ,$224.32 
NVDA,03/01/2023,$226.98 ,46002560,$231.92 ,$232.56 ,$225.08 
NVDA,02/28/2023,$232.16 ,45596280,$233.72 ,$238.25 ,$232.06 
NVDA,02/27/2023,$235.01 ,45299370,$236.70 ,$238.80 ,$234.54 
NVDA,02/24/2023,$232.86 ,58971590,$232.25 ,$234.74 ,$229.47 
NVDA,02/23/2023,$236.64 ,111799500,$234.40 ,$238.88 ,$230.25 
NVDA,02/22/2023,$207.54 ,51318430,$207.07 ,$211.04 ,$204.21 
NVDA,02/21/2023,$206.55 ,41001460,$210.00 ,$214.94 ,$206.18 
NVDA,02/17/2023,$213.88 ,46588760,$216.31 ,$217.40 ,$209.75 
NVDA,02/16/2023,$220.02 ,41202630,$221.33 ,$225.50 ,$219.27 
NVDA,02/15/2023,$227.64 ,42118830,$225.49 ,$228.55 ,$221.06 
NVDA,02/14/2023,$229.71 ,67547350,$215.78 ,$230.49 ,$213.66 
NVDA,02/13/2023,$217.88 ,47491860,$215.38 ,$220.48 ,$209.62 
NVDA,02/10/2023,$212.65 ,55073680,$216.90 ,$220.78 ,$208.11 
NVDA,02/09/2023,$223.37 ,52387580,$226.06 ,$230.20 ,$221.20 
NVDA,02/08/2023,$222.05 ,55965120,$223.87 ,$228.78 ,$220.08 
NVDA,02/07/2023,$221.73 ,66414960,$213.82 ,$222.59 ,$211.50 
NVDA,02/06/2023,$210.89 ,45219710,$208.06 ,$215.70 ,$207.86 
NVDA,02/03/2023,$211.00 ,42936600,$210.00 ,$217.45 ,$207.89 
NVDA,02/02/2023,$217.09 ,56427580,$210.00 ,$219.49 ,$207.00 
NVDA,02/01/2023,$209.43 ,66047700,$196.91 ,$211.92 ,$196.11 
NVDA,01/31/2023,$195.37 ,49801660,$191.70 ,$196.87 ,$189.50 
NVDA,01/30/2023,$191.62 ,48861120,$199.50 ,$201.40 ,$191.50 
NVDA,01/27/2023,$203.65 ,54214200,$194.62 ,$206.28 ,$194.05 
NVDA,01/26/2023,$198.02 ,48953540,$197.01 ,$201.66 ,$192.78 
NVDA,01/25/2023,$193.23 ,44953710,$189.13 ,$193.70 ,$185.80 
NVDA,01/24/2023,$192.65 ,49620410,$188.27 ,$194.95 ,$188.20 
NVDA,01/23/2023,$191.93 ,65516260,$180.64 ,$192.45 ,$178.18 
NVDA,01/20/2023,$178.39 ,56496710,$170.11 ,$178.56 ,$168.25 
NVDA,01/19/2023,$167.65 ,45293160,$170.36 ,$171.97 ,$167.31 
NVDA,01/18/2023,$173.77 ,43962360,$176.67 ,$178.73 ,$172.82 
NVDA,01/17/2023,$177.02 ,51110220,$168.99 ,$177.28 ,$168.99 
NVDA,01/13/2023,$168.99 ,44728710,$162.78 ,$169.22 ,$161.65 
NVDA,01/12/2023,$165.11 ,55140910,$161.00 ,$166.37 ,$154.92 
NVDA,01/11/2023,$160.01 ,35328490,$158.40 ,$160.28 ,$155.63 
NVDA,01/10/2023,$159.09 ,38410130,$155.07 ,$159.62 ,$154.72 
NVDA,01/09/2023,$156.28 ,50423060,$152.84 ,$160.56 ,$151.41 
NVDA,01/06/2023,$148.59 ,40504360,$144.74 ,$150.10 ,$140.34 
NVDA,01/05/2023,$142.65 ,38916810,$144.91 ,$145.64 ,$141.48 
NVDA,01/04/2023,$147.49 ,43132360,$145.67 ,$148.53 ,$142.41 
NVDA,01/03/2023,$143.15 ,40127660,$148.51 ,$149.96 ,$140.96 
NVDA,12/30/2022,$146.14 ,31048980,$143.34 ,$146.29 ,$142.33 
NVDA,12/29/2022,$146.03 ,35492320,$144.02 ,$146.83 ,$142.27 
NVDA,12/28/2022,$140.36 ,35106650,$139.27 ,$142.62 ,$138.84 
NVDA,12/27/2022,$141.21 ,46490230,$150.74 ,$151.00 ,$140.56 
NVDA,12/23/2022,$152.06 ,34932560,$151.96 ,$153.39 ,$148.83 
NVDA,12/22/2022,$153.39 ,56504530,$160.94 ,$161.38 ,$148.82 
NVDA,12/21/2022,$165.01 ,32502540,$161.14 ,$166.27 ,$161.02 
NVDA,12/20/2022,$160.85 ,40325980,$160.64 ,$163.10 ,$158.52 
NVDA,12/19/2022,$162.54 ,35403880,$165.72 ,$166.09 ,$161.45 
NVDA,12/16/2022,$165.71 ,47823190,$168.64 ,$170.41 ,$164.10 
NVDA,12/15/2022,$169.52 ,47854210,$171.46 ,$173.20 ,$167.00 
NVDA,12/14/2022,$176.74 ,49688810,$179.87 ,$182.52 ,$174.20 
NVDA,12/13/2022,$180.72 ,65658880,$185.31 ,$187.90 ,$177.11 
NVDA,12/12/2022,$175.35 ,45732780,$170.37 ,$175.38 ,$167.97 
NVDA,12/09/2022,$170.01 ,46533820,$171.60 ,$175.83 ,$169.75 
NVDA,12/08/2022,$171.69 ,51545550,$162.73 ,$171.79 ,$159.59 
NVDA,12/07/2022,$161.20 ,37238760,$157.72 ,$161.86 ,$156.67 
NVDA,12/06/2022,$159.87 ,35269430,$165.30 ,$165.73 ,$158.19 
NVDA,12/05/2022,$166.10 ,35225520,$166.79 ,$169.95 ,$164.72 
NVDA,12/02/2022,$168.76 ,37138860,$166.59 ,$169.33 ,$164.45 
NVDA,12/01/2022,$171.35 ,47097660,$169.99 ,$172.65 ,$166.35 
NVDA,11/30/2022,$169.23 ,56529820,$156.97 ,$169.30 ,$155.97 
NVDA,11/29/2022,$156.39 ,29838450,$158.27 ,$159.32 ,$155.20 
NVDA,11/28/2022,$158.27 ,30415200,$160.26 ,$163.57 ,$157.25 
NVDA,11/25/2022,$162.70 ,16793430,$163.18 ,$164.87 ,$161.72 
NVDA,11/23/2022,$165.19 ,42724090,$160.98 ,$165.27 ,$160.48 
NVDA,11/22/2022,$160.38 ,47286610,$153.28 ,$160.58 ,$151.22 
NVDA,11/21/2022,$153.17 ,40473930,$151.47 ,$154.77 ,$150.80 
NVDA,11/18/2022,$154.09 ,49207170,$159.66 ,$160.02 ,$151.20 
NVDA,11/17/2022,$156.77 ,71089360,$157.15 ,$162.66 ,$155.35 
NVDA,11/16/2022,$159.10 ,64954680,$161.62 ,$163.62 ,$158.73 
NVDA,11/15/2022,$166.66 ,54587550,$167.22 ,$169.98 ,$163.82 
NVDA,11/14/2022,$162.95 ,52785250,$162.18 ,$165.40 ,$159.22 
NVDA,11/11/2022,$163.27 ,65548750,$158.08 ,$163.89 ,$154.82 
NVDA,11/10/2022,$157.50 ,70081930,$148.00 ,$157.73 ,$145.47 
NVDA,11/09/2022,$137.76 ,45441370,$141.62 ,$142.11 ,$137.59 
NVDA,11/08/2022,$146.02 ,59529200,$148.01 ,$148.91 ,$142.16 
NVDA,11/07/2022,$143.01 ,41006100,$142.28 ,$144.12 ,$139.54 
NVDA,11/04/2022,$141.56 ,61257590,$139.86 ,$142.29 ,$136.97 
NVDA,11/03/2022,$134.21 ,50006490,$130.43 ,$137.81 ,$129.56 
NVDA,11/02/2022,$132.19 ,67262780,$138.50 ,$142.10 ,$132.11 
NVDA,11/01/2022,$135.43 ,43281690,$138.11 ,$139.25 ,$135.19 
NVDA,10/31/2022,$134.97 ,48634100,$137.78 ,$138.38 ,$132.97 
NVDA,10/28/2022,$138.34 ,52103990,$131.04 ,$138.50 ,$130.61 
NVDA,10/27/2022,$131.76 ,58311310,$136.30 ,$138.38 ,$131.22 
NVDA,10/26/2022,$128.96 ,53553330,$128.69 ,$133.88 ,$127.08 
NVDA,10/25/2022,$132.61 ,50548230,$126.94 ,$133.00 ,$126.64 
NVDA,10/24/2022,$125.99 ,51745740,$125.08 ,$127.10 ,$120.64 
NVDA,10/21/2022,$124.66 ,60949440,$120.98 ,$124.98 ,$118.87 
NVDA,10/20/2022,$121.94 ,65239760,$121.13 ,$127.69 ,$121.05 
NVDA,10/19/2022,$120.51 ,52313060,$118.79 ,$123.50 ,$118.34 
NVDA,10/18/2022,$119.67 ,65936210,$123.44 ,$124.92 ,$116.18 
NVDA,10/17/2022,$118.88 ,58077420,$115.18 ,$119.48 ,$115.17 
NVDA,10/14/2022,$112.27 ,71343200,$120.57 ,$121.11 ,$112.04 
NVDA,10/13/2022,$119.60 ,85010300,$109.71 ,$120.78 ,$108.13 
NVDA,10/12/2022,$115.00 ,49259020,$115.79 ,$117.35 ,$113.45 
NVDA,10/11/2022,$115.86 ,66748160,$115.61 ,$118.46 ,$112.83 
NVDA,10/10/2022,$116.70 ,69869930,$120.37 ,$121.24 ,$114.08 
NVDA,10/07/2022,$120.76 ,67247820,$125.05 ,$126.70 ,$120.22 
NVDA,10/06/2022,$131.30 ,64415690,$132.20 ,$136.56 ,$131.03 
NVDA,10/05/2022,$132.09 ,50713070,$129.11 ,$133.21 ,$126.21 
NVDA,10/04/2022,$131.67 ,58418170,$128.79 ,$132.20 ,$128.79 
NVDA,10/03/2022,$125.12 ,54747850,$123.47 ,$126.78 ,$121.05 
NVDA,09/30/2022,$121.39 ,56563840,$120.87 ,$126.33 ,$120.75 
NVDA,09/29/2022,$122.20 ,53276310,$124.48 ,$125.00 ,$119.46 
NVDA,09/28/2022,$127.36 ,54241390,$124.10 ,$128.23 ,$123.54 
NVDA,09/27/2022,$124.13 ,55385410,$125.07 ,$127.36 ,$122.58 
NVDA,09/26/2022,$122.28 ,54734270,$124.91 ,$126.59 ,$122.14 
NVDA,09/23/2022,$125.16 ,66330930,$124.20 ,$126.11 ,$122.57 
NVDA,09/22/2022,$125.61 ,75916220,$130.70 ,$131.49 ,$124.28 
NVDA,09/21/2022,$132.61 ,80767940,$132.13 ,$140.31 ,$131.10 
NVDA,09/20/2022,$131.76 ,52481780,$132.15 ,$134.83 ,$130.57 
NVDA,09/19/2022,$133.82 ,56968530,$130.12 ,$134.63 ,$130.10 
NVDA,09/16/2022,$131.98 ,67075140,$127.42 ,$132.12 ,$126.17 
NVDA,09/15/2022,$129.29 ,52362520,$130.15 ,$132.33 ,$127.90 
NVDA,09/14/2022,$131.28 ,58850650,$132.54 ,$132.90 ,$129.13 
NVDA,09/13/2022,$131.31 ,71495560,$138.02 ,$139.22 ,$130.99 
NVDA,09/12/2022,$145.05 ,48415920,$143.69 ,$145.47 ,$141.98 
NVDA,09/09/2022,$143.87 ,48712840,$141.57 ,$144.74 ,$141.26 
NVDA,09/08/2022,$139.90 ,62487310,$134.59 ,$140.08 ,$133.69 
NVDA,09/07/2022,$137.14 ,51265750,$135.63 ,$138.38 ,$133.46 
NVDA,09/06/2022,$134.65 ,53575120,$137.31 ,$137.79 ,$133.51 
NVDA,09/02/2022,$136.47 ,74315750,$141.00 ,$141.71 ,$135.91 
NVDA,09/01/2022,$139.37 ,117886500,$142.09 ,$143.80 ,$132.70 
NVDA,08/31/2022,$150.94 ,57370990,$153.84 ,$155.40 ,$149.59 
NVDA,08/30/2022,$154.68 ,53018070,$159.60 ,$160.39 ,$151.82 
NVDA,08/29/2022,$158.01 ,49613190,$160.20 ,$163.38 ,$157.67 
NVDA,08/26/2022,$162.60 ,76912740,$178.57 ,$179.24 ,$162.37 
NVDA,08/25/2022,$179.13 ,77069130,$168.44 ,$179.47 ,$168.33 
NVDA,08/24/2022,$172.22 ,52266070,$170.12 ,$174.06 ,$168.95 
NVDA,08/23/2022,$171.81 ,36998580,$169.89 ,$174.65 ,$169.70 
NVDA,08/22/2022,$170.34 ,40959270,$174.90 ,$175.58 ,$169.66 
NVDA,08/19/2022,$178.49 ,44158830,$184.06 ,$185.20 ,$177.70 
NVDA,08/18/2022,$187.73 ,41544660,$183.01 ,$188.65 ,$181.83 
NVDA,08/17/2022,$183.35 ,44679910,$185.23 ,$186.88 ,$181.45 
NVDA,08/16/2022,$188.79 ,45123960,$189.20 ,$191.42 ,$185.01 
NVDA,08/15/2022,$190.32 ,45766560,$187.01 ,$191.64 ,$186.13 
NVDA,08/12/2022,$187.09 ,47809420,$181.60 ,$187.18 ,$179.53 
