Ticker,Date,Close/Last,Volume,Open,High,Low
TSLA,05/31/2023,$203.93 ,150711700,$199.78 ,$203.95 ,$195.12 
TSLA,05/30/2023,$201.16 ,128818700,$200.10 ,$204.48 ,$197.53 
TSLA,05/26/2023,$193.17 ,162061500,$184.62 ,$198.60 ,$184.53 
TSLA,05/25/2023,$184.47 ,96870720,$186.54 ,$186.78 ,$180.58 
TSLA,05/24/2023,$182.90 ,137605100,$182.23 ,$184.22 ,$178.22 
TSLA,05/23/2023,$185.77 ,156952100,$186.20 ,$192.96 ,$185.26 
TSLA,05/22/2023,$188.87 ,132001400,$180.70 ,$189.32 ,$180.11 
TSLA,05/19/2023,$180.14 ,136196700,$177.17 ,$181.95 ,$176.31 
TSLA,05/18/2023,$176.89 ,109520300,$174.22 ,$177.06 ,$172.45 
TSLA,05/17/2023,$173.86 ,125473600,$168.41 ,$174.50 ,$167.19 
TSLA,05/16/2023,$166.52 ,98288790,$165.65 ,$169.52 ,$164.35 
TSLA,05/15/2023,$166.35 ,105592500,$167.66 ,$169.76 ,$164.55 
TSLA,05/12/2023,$167.98 ,157849600,$176.07 ,$177.38 ,$167.23 
TSLA,05/11/2023,$172.08 ,103889900,$168.70 ,$173.57 ,$166.79 
TSLA,05/10/2023,$168.54 ,119840700,$172.55 ,$174.43 ,$166.68 
TSLA,05/09/2023,$169.15 ,88965040,$168.95 ,$169.82 ,$166.56 
TSLA,05/08/2023,$171.79 ,112249400,$173.72 ,$173.80 ,$169.19 
TSLA,05/05/2023,$170.06 ,107607300,$163.97 ,$170.79 ,$163.51 
TSLA,05/04/2023,$161.20 ,95108490,$162.71 ,$162.95 ,$159.65 
TSLA,05/03/2023,$160.61 ,119728000,$160.01 ,$165.00 ,$159.91 
TSLA,05/02/2023,$160.31 ,128259700,$161.88 ,$165.49 ,$158.93 
TSLA,05/01/2023,$161.83 ,109015000,$163.17 ,$163.28 ,$158.83 
TSLA,04/28/2023,$164.31 ,122515800,$160.90 ,$165.00 ,$157.32 
TSLA,04/27/2023,$160.19 ,127015200,$152.64 ,$160.48 ,$152.37 
TSLA,04/26/2023,$153.75 ,153364100,$160.29 ,$160.67 ,$153.14 
TSLA,04/25/2023,$160.67 ,121999300,$159.82 ,$163.47 ,$158.75 
TSLA,04/24/2023,$162.55 ,140006600,$164.65 ,$165.65 ,$158.61 
TSLA,04/21/2023,$165.08 ,123539000,$164.80 ,$166.00 ,$161.32 
TSLA,04/20/2023,$162.99 ,210970800,$166.17 ,$169.70 ,$160.56 
TSLA,04/19/2023,$180.59 ,125732700,$179.10 ,$183.50 ,$177.65 
TSLA,04/18/2023,$184.31 ,92067020,$187.15 ,$187.69 ,$183.58 
TSLA,04/17/2023,$187.04 ,116662200,$186.32 ,$189.69 ,$182.69 
TSLA,04/14/2023,$185.00 ,96438660,$183.95 ,$186.28 ,$182.01 
TSLA,04/13/2023,$185.90 ,112933000,$182.96 ,$186.50 ,$180.94 
TSLA,04/12/2023,$180.54 ,150256300,$190.74 ,$191.58 ,$180.31 
TSLA,04/11/2023,$186.79 ,115770900,$186.69 ,$189.19 ,$185.65 
TSLA,04/10/2023,$184.51 ,142154600,$179.94 ,$185.10 ,$176.11 
TSLA,04/06/2023,$185.06 ,123857900,$183.08 ,$186.39 ,$179.74 
TSLA,04/05/2023,$185.52 ,133882500,$190.52 ,$190.68 ,$183.76 
